payment_id,order_id,payment_date,payment_method,payment_status,amount,gateway,transaction_ref
PAY-964303A3,ORD-A8D6A8F9,2024-06-18 21:41:21,buy_now_pay_later,SUCCESS,6309.65,Braintree,TXN-AF59D9A96646A4DB
PAY-DF60707E,ORD-A3BA6FBB,2021-03-08 21:51:51,bank_transfer,SUCCESS,3402.1,PayPal,TXN-7E213041D83C1DE9
PAY-B64731D7,ORD-2A9ECA2B,2024-11-24 10:16:10,apple_pay,SUCCESS,2875.64,Adyen,TXN-714B309AD4FA345F
PAY-891F6BF6,ORD-9E3685FE,2022-03-16 04:00:43,apple_pay,SUCCESS,9458.75,PayPal,TXN-D4580B51139D7F86
PAY-701DFFAC,ORD-3EC22092,2022-01-30 04:28:17,apple_pay,REFUNDED,6953.5,Adyen,TXN-23820E0FCB0E7FB8
PAY-B16651AE,ORD-920B1D25,2023-06-15 10:06:54,buy_now_pay_later,SUCCESS,10581.02,PayPal,TXN-8A7AFFB1889344DC
PAY-B126F635,ORD-893657D8,2022-02-11 23:18:20,buy_now_pay_later,SUCCESS,9993.92,Stripe,TXN-0F6E3CD36C8CDAB5
PAY-794DD502,ORD-C65FAA05,2024-12-18 21:09:52,google_pay,SUCCESS,5067.39,Square,TXN-D3D1D05B2EA4B739
PAY-36270028,ORD-42A0048C,2023-10-20 12:26:10,paypal,SUCCESS,514.94,PayPal,TXN-864F9393226BB1DC
PAY-F224475F,ORD-847C53D6,2023-09-01 08:21:49,credit_card,SUCCESS,8287.04,Braintree,TXN-21E22B5C3C8007C8
PAY-D11594CD,ORD-8A4BC2B7,2024-04-10 17:12:15,google_pay,SUCCESS,16963.08,Adyen,TXN-BABFEBF62D62A438
PAY-507EB6F1,ORD-7A5E36BF,2021-06-16 03:54:58,debit_card,SUCCESS,7431.42,Adyen,TXN-274722B7B7B011C3
PAY-2E808773,ORD-B595C997,2024-02-19 01:40:07,google_pay,SUCCESS,24562.66,PayPal,TXN-4846477BCABD36CE
PAY-7C172393,ORD-3DF0DFE8,2023-11-18 22:05:08,bank_transfer,SUCCESS,4980.01,Adyen,TXN-25903527D65F6031
PAY-1FA6F8D3,ORD-71272AE8,2024-07-21 14:25:39,credit_card,REFUNDED,6096.83,PayPal,TXN-0C4B8AE40127C63D
PAY-C90484A2,ORD-5DBEB86B,2024-09-15 07:43:16,bank_transfer,SUCCESS,2525.31,Braintree,TXN-E0F9964C9437F4D4
PAY-40C5FAA1,ORD-B175146C,2024-11-01 19:08:12,paypal,SUCCESS,7113.92,Stripe,TXN-8EFE46DB8B8E007A
PAY-87680504,ORD-342A1494,2024-01-03 07:33:48,paypal,REFUNDED,16604.81,PayPal,TXN-4F806A65C946151C
PAY-9414A59E,ORD-44E538E7,2023-06-07 09:30:23,debit_card,SUCCESS,9687.09,Square,TXN-799A3518B8987E65
PAY-6462647A,ORD-6DE1158D,2024-06-17 21:45:12,buy_now_pay_later,SUCCESS,3664.86,PayPal,TXN-F1BE511E4FA93858
PAY-68F0CEA9,ORD-8E5161E6,2021-05-14 12:05:24,bank_transfer,SUCCESS,7731.33,Adyen,TXN-5F5CEF2A6C289FFD
PAY-CC5F3C97,ORD-F13880FA,2023-09-20 12:12:08,buy_now_pay_later,SUCCESS,305.91,Square,TXN-E4E06F888BF4F193
PAY-2713D5FB,ORD-9740475C,2022-10-13 21:10:51,credit_card,SUCCESS,5259.09,PayPal,TXN-705741927A74DBD2
PAY-290F6DF1,ORD-F7B18089,2024-11-27 23:12:13,bank_transfer,SUCCESS,10494.03,PayPal,TXN-EE2065397C18CBA8
PAY-A73D3558,ORD-8D259ECF,2022-10-09 02:06:14,apple_pay,SUCCESS,2259.73,PayPal,TXN-B9903CFB2D022051
PAY-86893EB9,ORD-483C46A3,2023-04-10 05:48:13,debit_card,SUCCESS,15834.5,Stripe,TXN-E2C3A44323FB32FE
PAY-EEDDCF59,ORD-C5C150C3,2023-08-08 19:01:55,buy_now_pay_later,SUCCESS,6166.5,Stripe,TXN-1F99D688A46C14B0
PAY-6A6E8A56,ORD-A71075FF,2024-08-25 22:22:17,apple_pay,SUCCESS,1083.45,Adyen,TXN-766CE614CF7316B5
PAY-3A256967,ORD-890BE83D,2021-01-04 01:58:51,paypal,SUCCESS,17833.32,Braintree,TXN-1DA82EFAFA6E42F7
PAY-07222EB9,ORD-3D523E63,2022-06-08 13:33:28,bank_transfer,SUCCESS,2856.95,Square,TXN-5230501AF64C696E
PAY-20FFDA99,ORD-403A8BEF,2022-11-19 14:21:46,apple_pay,SUCCESS,17097.91,PayPal,TXN-9CE38D2BE20D7C36
PAY-8A35DA08,ORD-3DD457DD,2021-01-31 04:00:47,paypal,SUCCESS,17368.04,PayPal,TXN-F05A15B32DB4932F
PAY-E34FD5A9,ORD-0C6D7119,2021-03-02 02:52:32,google_pay,REFUNDED,497.87,Braintree,TXN-4A87D82E9750E760
PAY-039587BD,ORD-666D9967,2022-01-24 04:15:55,paypal,SUCCESS,8027.41,Braintree,TXN-D2D299697AE5A41A
PAY-A5517D79,ORD-F7BC0907,2023-02-26 09:09:38,paypal,REFUNDED,9985.47,Square,TXN-A2A54301FFA01A8E
PAY-5C2BC03A,ORD-9F8929FD,2022-05-10 08:17:00,paypal,SUCCESS,906.69,Square,TXN-0017E73A9911F2D6
PAY-379BC30C,ORD-47AA6474,2021-10-29 09:42:16,buy_now_pay_later,SUCCESS,12102.35,Square,TXN-1A7D6A7778ABEA4A
PAY-426270DD,ORD-FF672DB9,2024-07-16 01:27:55,bank_transfer,SUCCESS,6099.04,Adyen,TXN-941B9F5629440E42
PAY-7751409E,ORD-BDD3D709,2023-05-11 06:34:27,paypal,SUCCESS,6531.12,Braintree,TXN-40589FDFE9E6054B
PAY-288A9B52,ORD-E56C0220,2023-11-05 00:34:15,paypal,SUCCESS,4404.21,Square,TXN-77F74C57D9E63C2D
PAY-14DCB597,ORD-62ACCFFC,2024-04-17 18:23:30,credit_card,SUCCESS,7821.44,Adyen,TXN-4BA1F1A9C5407A22
PAY-464FF338,ORD-C7DAE360,2024-11-03 14:45:47,buy_now_pay_later,SUCCESS,1679.68,Adyen,TXN-0BF9750ADD78DC7E
PAY-3F6ECB6E,ORD-925EA761,2023-04-09 10:50:27,apple_pay,SUCCESS,2897.79,Adyen,TXN-777C5CB44CA634DB
PAY-145ACAA7,ORD-F2349454,2022-03-31 10:17:43,credit_card,SUCCESS,638.94,PayPal,TXN-7C21AC4999FA8756
PAY-60801FBA,ORD-15E4A8FD,2021-11-06 14:19:04,debit_card,SUCCESS,6463.93,Stripe,TXN-C590BE35B058611F
PAY-DCB23228,ORD-673E3DB0,2024-03-13 05:13:53,buy_now_pay_later,REFUNDED,12128.48,PayPal,TXN-D638575978C402C1
PAY-582B0C6C,ORD-E37FD005,2022-12-12 23:31:21,debit_card,SUCCESS,1940.75,Braintree,TXN-8D84824B3E82986F
PAY-3CDAB920,ORD-7EEA9CBB,2024-10-13 00:26:30,paypal,SUCCESS,7158.91,PayPal,TXN-3FCF8511DD54522E
PAY-F766715E,ORD-215D1C80,2024-08-13 18:22:40,credit_card,SUCCESS,9288.27,Square,TXN-D86C694D04C63428
PAY-E16D4EE0,ORD-D542FD5B,2023-09-30 21:40:29,buy_now_pay_later,SUCCESS,14436.41,PayPal,TXN-06E1CBA9093B4D41
PAY-2A968518,ORD-064FB432,2021-08-24 22:47:14,apple_pay,SUCCESS,14012.92,PayPal,TXN-651A419F0885AA1B
PAY-7149A5CA,ORD-F87324DD,2024-11-01 00:01:14,paypal,SUCCESS,13008.99,Braintree,TXN-E8D0230FF2C66A87
PAY-C494C1CD,ORD-F40E0150,2024-12-30 21:22:05,google_pay,SUCCESS,10947.87,Adyen,TXN-FD0E352E86596CFE
PAY-B69DCE67,ORD-9F0C573F,2024-09-15 19:21:35,google_pay,REFUNDED,18286.66,Braintree,TXN-843AE7AA5BDD346F
PAY-077446AF,ORD-632285D3,2024-12-06 10:40:49,buy_now_pay_later,SUCCESS,13814.79,PayPal,TXN-9C3F14088FD8AD89
PAY-8D6583F0,ORD-3ABA21B4,2021-05-06 16:47:41,paypal,REFUNDED,1798.98,Square,TXN-808DFFA15E2A5C4E
PAY-A6849E73,ORD-8599A3D9,2023-01-01 21:07:18,debit_card,SUCCESS,7059.72,PayPal,TXN-65C6A876502E73F3
PAY-56214172,ORD-E77BF660,2023-05-25 05:31:22,paypal,SUCCESS,20524.45,PayPal,TXN-FF29CC503D2EC023
PAY-014B53B7,ORD-858CC822,2021-12-05 12:19:27,google_pay,SUCCESS,4189.41,Braintree,TXN-20248830C5A9892F
PAY-4EA4F0C0,ORD-1DB7AA58,2024-11-09 11:34:39,debit_card,REFUNDED,1902.05,Stripe,TXN-F05A234B22C3F92B
PAY-CB599AFD,ORD-2022F0E9,2021-11-26 22:04:12,buy_now_pay_later,SUCCESS,7215.34,Braintree,TXN-C38B822B431BCB73
PAY-6C502080,ORD-658EE9AD,2022-01-02 20:21:39,google_pay,SUCCESS,16209.86,PayPal,TXN-2B811C8DA92B0706
PAY-4A0BA618,ORD-A7C8BB5C,2024-01-03 02:08:32,google_pay,SUCCESS,6753.29,Adyen,TXN-30F84C092857D4EF
PAY-77470E6B,ORD-7650EC90,2024-08-26 13:48:28,debit_card,SUCCESS,2207.88,Adyen,TXN-2F98F1F3F689CF4C
PAY-D6FB053B,ORD-4E4033D5,2021-03-31 15:34:04,bank_transfer,SUCCESS,17123.94,Square,TXN-E5A56D9D5783123C
PAY-2A7DA58F,ORD-0B7A01D3,2021-11-10 20:31:58,credit_card,REFUNDED,5111.87,Stripe,TXN-86863685DABAFF30
PAY-12FBE4F7,ORD-480666E7,2024-08-23 17:36:35,debit_card,SUCCESS,8321.61,Braintree,TXN-762517382272A39A
PAY-B728EDFB,ORD-5D003FEB,2022-03-27 15:43:37,debit_card,SUCCESS,3079.31,Stripe,TXN-4B1EBC9A7A02AF38
PAY-95E59EBE,ORD-5F14735C,2022-02-25 07:40:39,paypal,REFUNDED,3625.45,Stripe,TXN-4BB93EEA071B81EA
PAY-FA708F45,ORD-5DA7C5A0,2024-05-19 02:02:24,buy_now_pay_later,REFUNDED,18311.8,Square,TXN-A136C5EBD70B5AFA
PAY-C56B1848,ORD-1DC6E9CB,2023-03-06 09:35:01,debit_card,SUCCESS,9334.04,Stripe,TXN-9069FCF1CF8535C8
PAY-034D8D76,ORD-91891297,2021-08-17 06:29:29,debit_card,SUCCESS,18802.02,Stripe,TXN-6AB6BB9E6A786F55
PAY-0DA85BBD,ORD-2B3672C9,2023-08-16 15:49:55,buy_now_pay_later,SUCCESS,2672.23,Stripe,TXN-D2F8A0F6B414C648
PAY-0CF3370A,ORD-7EF7FD0D,2023-10-15 01:31:16,buy_now_pay_later,SUCCESS,367.75,Braintree,TXN-CE119FB44CFF99D5
PAY-D4739EDF,ORD-75AB5F02,2021-06-01 03:51:16,bank_transfer,SUCCESS,8829.63,Stripe,TXN-58580369FAACC800
PAY-A7FC2D11,ORD-0C2A36D2,2023-12-25 23:44:25,paypal,SUCCESS,17392.11,PayPal,TXN-EA9210D218832CB0
PAY-7E4022A3,ORD-8E0CB428,2022-09-18 07:45:32,buy_now_pay_later,SUCCESS,5558.32,Braintree,TXN-000D90A20B3480C1
PAY-9D8F17C9,ORD-F7D30B4F,2022-09-29 12:30:16,credit_card,SUCCESS,592.43,Square,TXN-495EF801EF2E09AB
PAY-F2ABC1AA,ORD-A3169686,2021-11-10 17:10:11,debit_card,SUCCESS,1875.54,Adyen,TXN-71C007AC6EF8A14A
PAY-073D7268,ORD-1616410A,2024-09-17 16:51:04,apple_pay,SUCCESS,3822.03,Stripe,TXN-7551B3D3E7205266
PAY-1ACAD71E,ORD-3A82536B,2023-12-20 03:23:02,apple_pay,REFUNDED,5363.37,PayPal,TXN-5597FD95C2D71E67
PAY-57B1375E,ORD-548F3B2B,2023-06-11 10:44:14,bank_transfer,SUCCESS,8458.18,Stripe,TXN-1E85B8356392F975
PAY-CC35D0FF,ORD-697374CD,2024-02-23 09:23:39,debit_card,SUCCESS,27221.21,Stripe,TXN-BA83364B479AAF02
PAY-B4BCA413,ORD-F5C36505,2022-04-23 05:30:43,bank_transfer,SUCCESS,1283.56,Stripe,TXN-D63131706E238C06
PAY-67F56157,ORD-1CB492A5,2021-07-01 14:07:25,bank_transfer,SUCCESS,7982.23,Square,TXN-C3CA9B555161BE7A
PAY-E393925A,ORD-FAACA1DE,2023-05-19 09:05:41,apple_pay,REFUNDED,1349.33,Braintree,TXN-317D2D25955722C4
PAY-8FE98D7A,ORD-34A53227,2022-03-17 03:38:29,credit_card,SUCCESS,5489.8,Adyen,TXN-1E85DF3948ADFE20
PAY-29BCCEB5,ORD-C762FF01,2023-06-18 03:56:42,buy_now_pay_later,SUCCESS,7003.3,Square,TXN-34C91AD7CFA424F8
PAY-338AD3B8,ORD-D4AFE403,2022-09-28 10:31:09,bank_transfer,REFUNDED,10959.07,Square,TXN-24E3D48A95565989
PAY-08EC0DE4,ORD-ABCB21CD,2021-01-23 02:49:48,debit_card,SUCCESS,12724.39,Adyen,TXN-5442301F323A8C8E
PAY-FFF5409B,ORD-C6917D62,2024-11-02 21:19:20,apple_pay,SUCCESS,946.48,Braintree,TXN-00F00E573058581E
PAY-8CD823AB,ORD-7F44D909,2024-04-24 20:39:51,google_pay,SUCCESS,1358.37,Stripe,TXN-EFE7B56BBA5515D9
PAY-B091FFF7,ORD-0077D9B8,2023-03-17 02:13:21,google_pay,SUCCESS,3081.14,Stripe,TXN-B13FF4B26EF36159
PAY-969CF2B9,ORD-C4CCE837,2021-02-07 00:46:17,debit_card,SUCCESS,1691.86,Stripe,TXN-6D903C19E9F21CFD
PAY-B40F60FC,ORD-5957C7A4,2024-12-06 10:50:05,paypal,REFUNDED,14088.24,Braintree,TXN-7D79CE0F539EE040
PAY-A963C2E1,ORD-4325C816,2022-02-11 06:31:08,buy_now_pay_later,SUCCESS,1814.85,Adyen,TXN-010A35901F2C5C20
PAY-53D9F46B,ORD-3AB2A12D,2023-07-02 21:55:29,apple_pay,SUCCESS,9002.94,PayPal,TXN-4DA99CFAF1405650
PAY-6B0936C0,ORD-5B4A69AC,2023-04-30 23:51:46,bank_transfer,SUCCESS,4962.49,Adyen,TXN-106C71CD1DAA841C
PAY-72D26DA1,ORD-C9A5B34C,2024-02-09 03:36:01,apple_pay,SUCCESS,19942.16,Square,TXN-6605C9512B1997D0
PAY-0E4EB47B,ORD-0C488FA9,2021-05-10 04:11:27,apple_pay,SUCCESS,9439.93,Stripe,TXN-D13345EAAEEC90E8
PAY-BEB0C3E0,ORD-2B1B25BA,2024-06-22 19:21:14,paypal,SUCCESS,16994.75,Braintree,TXN-05E1A9D3016F7A91
PAY-7B686867,ORD-96BD8C95,2022-10-09 16:25:04,google_pay,SUCCESS,4102.12,Braintree,TXN-AF387EF9D77DE2B8
PAY-CA61A411,ORD-FA9877F3,2024-10-07 07:51:05,apple_pay,SUCCESS,644.09,Stripe,TXN-337E1F8515F1102F
PAY-3D792D16,ORD-7910FB3C,2024-04-04 20:21:02,buy_now_pay_later,SUCCESS,10197.03,Stripe,TXN-C6B66D223248064D
PAY-B91ECD30,ORD-932F53C2,2024-06-25 07:39:30,debit_card,SUCCESS,14620.07,PayPal,TXN-C2C2E713537FBAD8
PAY-805C91CF,ORD-3231D350,2022-11-17 08:49:22,google_pay,REFUNDED,9318.68,Adyen,TXN-F35C3B3EC074B1F5
PAY-F94050BE,ORD-39BFD139,2022-06-09 02:53:58,credit_card,SUCCESS,6322.51,Square,TXN-28309126E9049570
PAY-D8A73E70,ORD-8C5901EA,2021-07-10 08:29:31,bank_transfer,SUCCESS,14484.63,PayPal,TXN-B6C3590E5F1467E1
PAY-59DC78BA,ORD-BA980554,2021-10-05 08:02:55,credit_card,SUCCESS,16597.62,Braintree,TXN-41EEB5DDD191155B
PAY-CEB66D13,ORD-B17B5D9F,2024-01-15 09:06:53,buy_now_pay_later,SUCCESS,17888.75,Braintree,TXN-ED24E5FD9C24CA70
PAY-DCE0B2B9,ORD-B7949696,2023-01-24 12:14:48,buy_now_pay_later,SUCCESS,3681.15,Stripe,TXN-E9FA17316BFE5511
PAY-D55850C7,ORD-333B970C,2022-11-23 21:45:20,bank_transfer,SUCCESS,1388.78,Adyen,TXN-44923E6AE6065F23
PAY-872A1D61,ORD-0D68AE44,2022-06-01 12:33:42,bank_transfer,SUCCESS,6255.77,Stripe,TXN-6A1A4F4091F99DE7
PAY-D3B0F48B,ORD-FB70570D,2021-11-10 11:21:01,paypal,SUCCESS,19483.94,Stripe,TXN-888B2BF73C94EC18
PAY-89CF70F6,ORD-5782E1BC,2023-12-27 04:58:27,credit_card,SUCCESS,225.77,Stripe,TXN-F62C713A1DA954B7
PAY-8FAE2B7F,ORD-AEE26924,2021-04-21 02:47:50,buy_now_pay_later,SUCCESS,13405.14,Stripe,TXN-6A8A50667B3D0A06
PAY-7EF404E6,ORD-59856E55,2024-12-27 21:48:12,google_pay,SUCCESS,3123.48,Adyen,TXN-5CDD1AF26B8F04A7
PAY-0BCD7DC1,ORD-5E2B7E8F,2021-11-01 02:21:33,credit_card,SUCCESS,338.96,Stripe,TXN-7F9F770133A11357
PAY-D27B1668,ORD-3D370626,2023-12-24 07:38:39,bank_transfer,SUCCESS,7279.63,Braintree,TXN-A75C993410A50D8A
PAY-16F9E263,ORD-4E8C2D5A,2021-10-28 05:39:23,buy_now_pay_later,REFUNDED,13136.02,PayPal,TXN-10F18A62D2E70059
PAY-F858EE06,ORD-994E8A5B,2022-10-27 17:13:06,apple_pay,SUCCESS,5164.25,PayPal,TXN-964D92108423A6F2
PAY-AAFB378B,ORD-B4D4D019,2024-05-11 21:08:08,credit_card,SUCCESS,3362.73,Braintree,TXN-AD8B776EA69CAC22
PAY-29EA1846,ORD-753CD9BB,2024-05-13 05:12:14,paypal,SUCCESS,6075.45,Adyen,TXN-7BCFFBFD543104AF
PAY-6E360505,ORD-BAF8DBEB,2021-09-30 18:55:04,debit_card,SUCCESS,7610.49,PayPal,TXN-3D86C0779CDA3D61
PAY-6B946992,ORD-B5079D94,2022-09-15 18:36:58,bank_transfer,SUCCESS,845.06,PayPal,TXN-8939680ED285D180
PAY-0BB8125F,ORD-B483ADEA,2022-07-02 12:05:25,buy_now_pay_later,SUCCESS,757.04,Stripe,TXN-0E3160566ECB5EB8
PAY-62C630C4,ORD-D921FEE0,2024-09-25 11:48:18,paypal,SUCCESS,12000.6,Square,TXN-F7C783827B3C32CD
PAY-D618F390,ORD-89233145,2021-02-07 23:53:25,debit_card,SUCCESS,6777.82,Square,TXN-1464814D1B4C4C29
PAY-A13657BC,ORD-9FFD002B,2024-05-24 08:27:36,bank_transfer,SUCCESS,4936.75,PayPal,TXN-FB169E224FB56EE4
PAY-0828BBB2,ORD-56E404A9,2021-08-30 04:40:46,google_pay,SUCCESS,12126.97,PayPal,TXN-BDE76E5D2012E88F
PAY-1E999979,ORD-CF2BAB4A,2021-12-02 02:51:07,credit_card,SUCCESS,7244.02,Square,TXN-861E0269D2F867BE
PAY-7AFFA236,ORD-60DEADED,2024-10-21 14:23:07,bank_transfer,SUCCESS,5750.85,Square,TXN-4886B3B16754EA77
PAY-C12F954F,ORD-D6DBE627,2021-01-19 20:48:58,paypal,REFUNDED,5997.87,Adyen,TXN-8669E17C62729A31
PAY-79AF368D,ORD-89EE1A8E,2023-06-25 11:33:47,google_pay,SUCCESS,15993.62,Stripe,TXN-F7EE472132EB0524
PAY-4C33631E,ORD-D75F762C,2023-04-30 16:54:50,apple_pay,SUCCESS,6596.53,Stripe,TXN-31F4D2890CE5074A
PAY-85F04FA3,ORD-2F33D1DE,2023-11-21 16:04:59,paypal,REFUNDED,10119.48,PayPal,TXN-BB27AA9B6F7403C1
PAY-C54A6F09,ORD-19D632DE,2022-08-28 07:20:03,debit_card,REFUNDED,1087.53,Braintree,TXN-F46A1BEE197B4268
PAY-CBF27521,ORD-7E2C03E6,2021-11-20 16:50:03,google_pay,SUCCESS,2322.06,PayPal,TXN-B098128E4F58C381
PAY-6D2D0929,ORD-9DE31AE6,2022-10-30 09:35:04,debit_card,REFUNDED,7379.02,Adyen,TXN-56FB2D460360A40C
PAY-FA84D318,ORD-93E89E2F,2022-09-25 20:29:38,google_pay,SUCCESS,5807.01,Stripe,TXN-021521679D4F37B9
PAY-A2D48371,ORD-FE12D17B,2023-02-13 21:55:46,google_pay,SUCCESS,3338.31,Square,TXN-1B2045DFCB520338
PAY-E30AB636,ORD-B5453C8B,2022-12-24 07:25:27,google_pay,SUCCESS,4504.0,PayPal,TXN-9E06F92E8E0B4077
PAY-3F17EBF5,ORD-4FEE26E9,2022-05-17 06:21:22,debit_card,SUCCESS,7280.67,Braintree,TXN-15CE5E2401ED7063
PAY-7DD6655D,ORD-1FB608AD,2024-04-05 15:35:32,apple_pay,SUCCESS,3534.72,PayPal,TXN-3C43837033AC8FE9
PAY-C40FA3AC,ORD-6906C499,2022-06-30 02:47:14,credit_card,REFUNDED,6580.9,Stripe,TXN-2329A3B727EE0833
PAY-6AE41A7F,ORD-76C244C5,2023-06-26 10:54:55,credit_card,SUCCESS,4767.27,Braintree,TXN-EEBF7D256B593A4C
PAY-BDEC07BA,ORD-4902CD21,2024-11-18 18:37:11,bank_transfer,SUCCESS,6162.4,Adyen,TXN-62F165F52CDEADE3
PAY-161B7A8A,ORD-40CDEE06,2024-05-02 06:19:07,credit_card,SUCCESS,1654.6,Square,TXN-348E2B01357BDFA8
PAY-E706C579,ORD-204EB40C,2024-01-25 09:03:06,google_pay,SUCCESS,13315.72,PayPal,TXN-800C67975FC9B6F2
PAY-51DA09E9,ORD-BFE1508F,2023-04-24 13:38:15,bank_transfer,SUCCESS,9402.83,Square,TXN-0D78B9678AAAC572
PAY-778BDA3E,ORD-D4D5F6CB,2023-12-12 06:43:51,credit_card,SUCCESS,12875.66,PayPal,TXN-A8CC0D2BC9A31A9E
PAY-2BB94120,ORD-5523C703,2023-05-22 05:06:15,google_pay,SUCCESS,2127.88,Braintree,TXN-2051460114153798
PAY-D08F220B,ORD-C10A1568,2024-05-10 16:05:06,credit_card,SUCCESS,7705.98,PayPal,TXN-DC2E2D9765530954
PAY-B3600FD1,ORD-2E7BDCA1,2023-02-06 09:43:52,paypal,SUCCESS,5674.5,Square,TXN-0EEAC39F36A205C4
PAY-B9A0B5F2,ORD-32CD12F8,2023-12-10 02:35:21,buy_now_pay_later,SUCCESS,5024.03,PayPal,TXN-082DCAEB52977433
PAY-BBBC8704,ORD-B38F68D3,2022-08-01 10:21:41,paypal,SUCCESS,10137.5,PayPal,TXN-9D59C0C00786C3BE
PAY-67FA91AD,ORD-E9C6DBE7,2021-09-27 06:56:49,bank_transfer,SUCCESS,2362.75,Stripe,TXN-E56731CF8D41A7E8
PAY-E03E3622,ORD-63B28DFD,2024-04-21 21:15:43,paypal,SUCCESS,8660.83,Square,TXN-09ADCC44F73FBA24
PAY-3DC91ED6,ORD-5A8A77D6,2021-04-04 01:24:05,bank_transfer,SUCCESS,50.32,Braintree,TXN-9B6AD598857454D9
PAY-BB1711E4,ORD-809C0785,2021-12-02 13:28:29,apple_pay,SUCCESS,6825.46,Square,TXN-09F42423209A187C
PAY-DD6E306F,ORD-95230ABA,2023-10-06 11:40:05,paypal,SUCCESS,20203.88,Square,TXN-7E8C55927B48B795
PAY-3A74FFFC,ORD-9AD8EBC6,2023-09-10 03:32:21,bank_transfer,REFUNDED,13621.67,Adyen,TXN-F3C325E0138D8BA4
PAY-E2E2E54D,ORD-AF30A256,2024-09-12 16:33:40,apple_pay,REFUNDED,3487.91,PayPal,TXN-D720578774E270DD
PAY-26480E35,ORD-49D9499A,2024-08-16 18:59:38,credit_card,REFUNDED,6138.03,Square,TXN-7CEFBAB6A478B697
PAY-59D80183,ORD-AD9731CB,2021-11-24 12:03:22,bank_transfer,REFUNDED,9897.74,Square,TXN-F56981563CF105C4
PAY-B7E2584F,ORD-4ABCFFB2,2022-05-02 23:35:42,debit_card,SUCCESS,17015.27,Stripe,TXN-8CD1EC304FC87475
PAY-DEAB8CE0,ORD-E0FD47ED,2022-07-29 06:54:17,apple_pay,SUCCESS,5267.84,PayPal,TXN-75E8C826E7C5DCF8
PAY-60A0825B,ORD-C950947E,2024-11-24 19:33:07,google_pay,SUCCESS,676.14,Square,TXN-88A0781B07053544
PAY-3B1A3F60,ORD-E5EA2D52,2022-09-12 05:48:29,apple_pay,SUCCESS,950.99,Braintree,TXN-2293F7CBD1C0CAEE
PAY-B798188C,ORD-0C85C203,2023-03-20 12:18:59,credit_card,SUCCESS,21823.65,Adyen,TXN-A0101912E27AB040
PAY-C49A6282,ORD-86A7B833,2022-05-30 18:45:45,debit_card,REFUNDED,4622.46,PayPal,TXN-BE3FEDCEF1D156CD
PAY-87A7AD79,ORD-D34444EF,2021-03-31 23:09:55,apple_pay,SUCCESS,2144.58,PayPal,TXN-63D6C95F04ED4925
PAY-A3F5EFDE,ORD-146D6028,2022-12-08 18:23:52,paypal,SUCCESS,600.63,Adyen,TXN-71B6BB33EAD1F7B4
PAY-D3C433C2,ORD-5A1931F5,2024-05-11 08:29:52,credit_card,SUCCESS,2484.31,Braintree,TXN-40584B3268967D35
PAY-22C71820,ORD-D9C004D8,2023-02-09 08:06:59,credit_card,SUCCESS,16467.01,Braintree,TXN-9EA493FCD4B7DBB0
PAY-62D513BA,ORD-A181998B,2024-06-14 10:23:45,google_pay,SUCCESS,14428.11,Adyen,TXN-EE486C55B40FAFBD
PAY-01935ECC,ORD-1DB17EB1,2024-07-16 19:49:43,buy_now_pay_later,SUCCESS,684.03,PayPal,TXN-C62CB144043573F0
PAY-CD83E645,ORD-6A2843AB,2022-11-10 03:08:08,google_pay,REFUNDED,3020.41,Braintree,TXN-5E8C79F18550FB85
PAY-B23957C5,ORD-F241DFC2,2023-03-26 11:02:43,google_pay,SUCCESS,1123.05,Square,TXN-58B6CD8BA1AA1E3B
PAY-E820AC4A,ORD-523D8FCE,2024-06-24 05:12:58,google_pay,REFUNDED,1745.63,Braintree,TXN-1B877FD767F0B2EE
PAY-64917CA9,ORD-59A95A9C,2022-01-25 22:15:42,google_pay,SUCCESS,7222.39,Square,TXN-6363C1C0B0BC3CEA
PAY-D4801B1E,ORD-AFE61216,2022-05-28 07:56:55,bank_transfer,REFUNDED,3569.67,Stripe,TXN-29F24E6F63FFE101
PAY-68FBCD49,ORD-DE32D39C,2024-07-10 05:49:01,credit_card,REFUNDED,1457.97,Square,TXN-7467D745DE570F2E
PAY-98B19B3E,ORD-84ADFA7A,2023-11-05 11:37:53,credit_card,REFUNDED,3463.58,PayPal,TXN-3E7E65CD7E4265A7
PAY-8F4A52FC,ORD-BD79AFFC,2022-05-21 12:20:58,apple_pay,SUCCESS,1174.85,Braintree,TXN-1034F0FEF3818CBD
PAY-31E59C02,ORD-C50755CF,2022-10-05 04:51:29,credit_card,SUCCESS,6651.88,PayPal,TXN-EE09A2F3EF8C6361
PAY-4850BFB7,ORD-9BB4ED1D,2024-01-30 15:46:45,bank_transfer,SUCCESS,7925.52,Stripe,TXN-98E9735B0210A262
PAY-58185D74,ORD-8C9C9D05,2024-08-29 21:06:38,credit_card,SUCCESS,10007.03,Braintree,TXN-C181C3A1CC513027
PAY-79BFCBB1,ORD-74B7B028,2021-03-10 12:28:23,apple_pay,SUCCESS,9908.5,Square,TXN-0044FB68EFBB4431
PAY-E0C9AAD0,ORD-9B4D42AB,2024-06-18 21:46:06,credit_card,SUCCESS,7049.55,PayPal,TXN-55580B1DEF5B5622
PAY-105E2896,ORD-8F3E5F82,2022-09-02 13:35:13,buy_now_pay_later,SUCCESS,9588.59,Adyen,TXN-6F1FF3A380E8AF02
