review_id,product_id,customer_id,rating,review_title,review_body,review_date,helpful_votes,verified_purchase,sentiment_score
REV-91C06FB2,PROD-A1D477AA,CUST-C4C7775D,5,Decent,Rating 5/5 - Excellent experience.,2024-08-19,56,False,1.0
REV-570E43E4,PROD-B78E9D28,CUST-1EE40D54,4,Great product!,Rating 4/5 - Excellent experience.,2024-05-11,144,False,0.5
REV-82E06625,PROD-98485933,CUST-1E671BF6,5,Good value,Rating 5/5 - Excellent experience.,2023-09-13,89,True,1.0
REV-87ADDCB5,PROD-2003C0BF,CUST-9B621241,3,Not as expected,Rating 3/5 - Average experience.,2022-05-13,126,True,0.0
REV-3DE03451,PROD-6EDDA20E,CUST-E6243E2C,5,Could be better,Rating 5/5 - Excellent experience.,2023-02-26,65,True,1.0
REV-DD9550C7,PROD-B10A2766,CUST-FAEAA15F,3,Love it,Rating 3/5 - Average experience.,2023-08-15,110,True,0.0
REV-1DAA569E,PROD-6EF77DCB,CUST-16E8B9B1,5,Decent,Rating 5/5 - Excellent experience.,2023-11-21,98,True,1.0
REV-72B28F82,PROD-AD3C00CE,CUST-FD1E1242,4,Not as expected,Rating 4/5 - Excellent experience.,2024-12-04,3,True,0.5
REV-F87E0708,PROD-AF006C8C,CUST-36FF6396,4,Highly recommend,Rating 4/5 - Excellent experience.,2023-01-04,54,True,0.5
REV-3C765988,PROD-BFBE6188,CUST-A5400478,4,Could be better,Rating 4/5 - Excellent experience.,2021-01-22,29,True,0.5
REV-AA838913,PROD-FA9A969C,CUST-06D27E05,5,Not as expected,Rating 5/5 - Excellent experience.,2024-02-23,28,True,1.0
REV-E23C2E1D,PROD-6966CD67,CUST-3BCFA9B7,5,Decent,Rating 5/5 - Excellent experience.,2021-06-01,111,True,1.0
REV-3DCF7F89,PROD-05DECE71,CUST-791A2C87,5,Great product!,Rating 5/5 - Excellent experience.,2023-11-01,64,True,1.0
REV-3CFAF918,PROD-A240092D,CUST-D2C287E0,5,Great product!,Rating 5/5 - Excellent experience.,2021-03-29,101,True,1.0
REV-6335DADF,PROD-8906A99A,CUST-05D1865B,3,Perfect,Rating 3/5 - Average experience.,2022-09-11,69,False,0.0
REV-F47FE1A5,PROD-06B360E0,CUST-156B3703,5,Amazing!,Rating 5/5 - Excellent experience.,2022-02-20,27,False,1.0
REV-16A55DD7,PROD-09500315,CUST-9955D9C3,5,Love it,Rating 5/5 - Excellent experience.,2021-07-30,77,False,1.0
REV-0309605E,PROD-B44D694A,CUST-82BDC2A9,3,Highly recommend,Rating 3/5 - Average experience.,2021-10-08,147,True,0.0
REV-59918141,PROD-40FCA50A,CUST-E27CF691,5,Not as expected,Rating 5/5 - Excellent experience.,2024-06-11,16,True,1.0
REV-B8BFB99A,PROD-ED65B026,CUST-3E31AE88,5,Excellent quality,Rating 5/5 - Excellent experience.,2024-04-02,106,True,1.0
REV-ACF71E6F,PROD-3AAD656F,CUST-202A1985,4,Excellent quality,Rating 4/5 - Excellent experience.,2023-05-29,6,True,0.5
REV-69719C21,PROD-B78E8145,CUST-97BE96BA,3,Perfect,Rating 3/5 - Average experience.,2024-11-09,10,True,0.0
REV-475DCAD1,PROD-4289B123,CUST-3B2C608B,5,Excellent quality,Rating 5/5 - Excellent experience.,2021-12-01,71,False,1.0
REV-7CF9AF25,PROD-BF2AFE70,CUST-3DE09106,3,Love it,Rating 3/5 - Average experience.,2024-01-28,126,True,0.0
REV-202D257A,PROD-4648C2D1,CUST-1044EB6B,4,Decent,Rating 4/5 - Excellent experience.,2021-02-01,61,True,0.5
REV-47098E9B,PROD-462CD125,CUST-49B58B5B,4,Perfect,Rating 4/5 - Excellent experience.,2024-10-10,94,True,0.5
REV-03C46439,PROD-F0DD6B49,CUST-C709DADF,4,Love it,Rating 4/5 - Excellent experience.,2022-09-08,38,False,0.5
REV-233EF4EC,PROD-F985E957,CUST-DC329F66,5,Excellent quality,Rating 5/5 - Excellent experience.,2022-08-19,37,True,1.0
REV-82D480D7,PROD-BD7E178C,CUST-272308B7,5,Decent,Rating 5/5 - Excellent experience.,2022-05-23,66,False,1.0
REV-68193885,PROD-197EF00D,CUST-0DE6C295,3,Highly recommend,Rating 3/5 - Average experience.,2024-08-07,8,True,0.0
REV-2F40CF17,PROD-ED23085A,CUST-434FFB27,5,Not as expected,Rating 5/5 - Excellent experience.,2023-05-27,150,True,1.0
REV-07812B28,PROD-A240092D,CUST-EA630FD3,5,Amazing!,Rating 5/5 - Excellent experience.,2022-12-11,54,False,1.0
REV-D5627820,PROD-E8DF0AF9,CUST-E31DEA1D,5,Highly recommend,Rating 5/5 - Excellent experience.,2021-11-05,25,True,1.0
REV-F5441909,PROD-35337371,CUST-49B58B5B,4,Perfect,Rating 4/5 - Excellent experience.,2024-02-07,143,True,0.5
REV-FB84242C,PROD-32424786,CUST-34550221,5,Amazing!,Rating 5/5 - Excellent experience.,2021-05-25,43,True,1.0
REV-4182E973,PROD-9AECB7E6,CUST-C9EA4BAB,5,Love it,Rating 5/5 - Excellent experience.,2024-10-30,17,False,1.0
REV-94CE738B,PROD-FD084764,CUST-16DBC40B,5,Perfect,Rating 5/5 - Excellent experience.,2023-05-07,36,True,1.0
REV-02C593EF,PROD-45BBEB5E,CUST-2EC8F8FB,4,Decent,Rating 4/5 - Excellent experience.,2022-09-09,140,True,0.5
REV-C583ABF4,PROD-36F2E05B,CUST-7916A7B1,4,Perfect,Rating 4/5 - Excellent experience.,2023-03-13,87,True,0.5
REV-9B037024,PROD-D00D12ED,CUST-473E7513,3,Love it,Rating 3/5 - Average experience.,2021-03-12,112,True,0.0
REV-5D87BF4E,PROD-48B1342E,CUST-A97CC862,5,Excellent quality,Rating 5/5 - Excellent experience.,2024-01-04,22,True,1.0
REV-7CCB96DC,PROD-A6340442,CUST-4D50D1B0,5,Great product!,Rating 5/5 - Excellent experience.,2022-02-11,8,True,1.0
REV-EC593D76,PROD-F13ECB84,CUST-729B72C8,3,Good value,Rating 3/5 - Average experience.,2023-11-10,113,True,0.0
REV-0BC3FF69,PROD-9FDA90A1,CUST-F170A737,1,Could be better,Rating 1/5 - Disappointing.,2024-05-19,81,True,-1.0
REV-4E2167A4,PROD-0C9979E6,CUST-C24D634A,4,Love it,Rating 4/5 - Excellent experience.,2024-03-30,24,True,0.5
REV-51097ECA,PROD-05DECE71,CUST-38A23767,4,Decent,Rating 4/5 - Excellent experience.,2024-10-31,27,True,0.5
REV-094542FD,PROD-939AE273,CUST-424F4780,5,Could be better,Rating 5/5 - Excellent experience.,2024-08-04,36,True,1.0
REV-DF1D8DC3,PROD-0FF7EB11,CUST-95612617,5,Amazing!,Rating 5/5 - Excellent experience.,2021-08-10,45,False,1.0
REV-387EC37D,PROD-CAF57F6C,CUST-0E2BCB5B,3,Amazing!,Rating 3/5 - Average experience.,2023-01-20,52,False,0.0
REV-DC0D552E,PROD-5A46DDE5,CUST-210E7B05,5,Perfect,Rating 5/5 - Excellent experience.,2022-08-22,123,True,1.0
REV-CC994FD1,PROD-786318A1,CUST-DD910FCF,1,Perfect,Rating 1/5 - Disappointing.,2021-09-23,115,True,-1.0
REV-5F2FEEA0,PROD-A0CFD68A,CUST-D42ED721,1,Great product!,Rating 1/5 - Disappointing.,2022-01-26,110,True,-1.0
REV-CD207CCE,PROD-B955A957,CUST-DB0A8CC8,5,Love it,Rating 5/5 - Excellent experience.,2024-02-07,112,False,1.0
REV-5CE58BD9,PROD-BD3F5057,CUST-E3856771,3,Excellent quality,Rating 3/5 - Average experience.,2023-10-29,37,True,0.0
REV-FA04FC10,PROD-A14E2817,CUST-3DA83B77,4,Not as expected,Rating 4/5 - Excellent experience.,2022-08-14,102,False,0.5
REV-24CBC88E,PROD-AFE7EC30,CUST-A0C49883,5,Good value,Rating 5/5 - Excellent experience.,2024-02-04,28,False,1.0
REV-E876070A,PROD-D63EAE68,CUST-B22A6808,2,Decent,Rating 2/5 - Disappointing.,2023-01-16,29,True,-0.5
REV-CBEB037A,PROD-B57C76F1,CUST-B761AA8A,4,Great product!,Rating 4/5 - Excellent experience.,2023-08-19,3,True,0.5
REV-92170297,PROD-48DBF318,CUST-09A14C11,4,Not as expected,Rating 4/5 - Excellent experience.,2023-01-24,61,True,0.5
REV-EC327078,PROD-BEA329E8,CUST-B6B3BABF,4,Could be better,Rating 4/5 - Excellent experience.,2021-09-19,98,True,0.5
REV-87F1F2EC,PROD-2B8DC231,CUST-96505705,5,Amazing!,Rating 5/5 - Excellent experience.,2024-09-04,90,True,1.0
REV-47BE2817,PROD-67071DCC,CUST-260983D2,5,Amazing!,Rating 5/5 - Excellent experience.,2021-04-15,56,True,1.0
REV-CDEECA27,PROD-FDD3A85F,CUST-FCED9224,4,Decent,Rating 4/5 - Excellent experience.,2024-09-09,14,True,0.5
REV-5864BB0E,PROD-A0CFD68A,CUST-BAD8E773,5,Perfect,Rating 5/5 - Excellent experience.,2021-12-14,11,True,1.0
REV-BC5F1A57,PROD-68BEF712,CUST-C5650CB3,5,Not as expected,Rating 5/5 - Excellent experience.,2021-08-15,17,False,1.0
REV-B75A6BCE,PROD-305625F6,CUST-BAD8E773,3,Not as expected,Rating 3/5 - Average experience.,2023-02-19,103,False,0.0
REV-8C5D4879,PROD-C8EAEFDC,CUST-5FBBC67A,5,Good value,Rating 5/5 - Excellent experience.,2024-10-29,125,False,1.0
REV-A656070B,PROD-9FDA90A1,CUST-CC9C2D7A,4,Not as expected,Rating 4/5 - Excellent experience.,2023-06-09,112,False,0.5
REV-D3760BB4,PROD-C6C6600F,CUST-E176D717,4,Decent,Rating 4/5 - Excellent experience.,2023-07-26,13,True,0.5
REV-4406095F,PROD-EF4881F9,CUST-AA4590BE,5,Decent,Rating 5/5 - Excellent experience.,2022-01-16,134,True,1.0
REV-7632B62A,PROD-E4BA9477,CUST-9593A31D,5,Amazing!,Rating 5/5 - Excellent experience.,2024-01-06,80,False,1.0
REV-443B6262,PROD-8B7AE5AC,CUST-AFE6E962,5,Excellent quality,Rating 5/5 - Excellent experience.,2023-12-18,146,True,1.0
REV-EEFFBBBE,PROD-C3195557,CUST-B79FB8EF,3,Excellent quality,Rating 3/5 - Average experience.,2024-12-04,129,True,0.0
REV-3AE22688,PROD-91F97F5A,CUST-E9A82F0B,5,Love it,Rating 5/5 - Excellent experience.,2024-05-03,99,True,1.0
REV-126A190D,PROD-F7A31305,CUST-BFA99EF7,5,Perfect,Rating 5/5 - Excellent experience.,2024-02-13,38,True,1.0
REV-CAF5CD31,PROD-5512D156,CUST-C8189E9D,5,Decent,Rating 5/5 - Excellent experience.,2024-06-01,50,True,1.0
REV-DE2AE161,PROD-96E07213,CUST-86B61A4D,4,Decent,Rating 4/5 - Excellent experience.,2023-02-11,122,True,0.5
REV-49B62826,PROD-BA6C92B4,CUST-55BE0315,4,Not as expected,Rating 4/5 - Excellent experience.,2024-11-16,3,True,0.5
REV-923FF9BD,PROD-BD7E178C,CUST-B8879857,5,Perfect,Rating 5/5 - Excellent experience.,2021-11-12,44,True,1.0
REV-48A688A2,PROD-EF24CC8C,CUST-C6BD4B58,4,Could be better,Rating 4/5 - Excellent experience.,2023-09-19,103,True,0.5
REV-21AB6842,PROD-D2278948,CUST-6D81D214,4,Perfect,Rating 4/5 - Excellent experience.,2022-04-15,122,True,0.5
REV-E064F6D6,PROD-D7EAC29E,CUST-242D9B5F,5,Could be better,Rating 5/5 - Excellent experience.,2021-06-25,20,True,1.0
REV-C59DDCE3,PROD-3F380662,CUST-E07D7B02,5,Decent,Rating 5/5 - Excellent experience.,2024-02-20,22,True,1.0
REV-53E2E99B,PROD-ED65B026,CUST-AFFC4F04,5,Perfect,Rating 5/5 - Excellent experience.,2021-05-16,18,True,1.0
REV-B2540BF3,PROD-9BF59F52,CUST-C67B92D8,3,Highly recommend,Rating 3/5 - Average experience.,2023-11-04,71,True,0.0
REV-8BB7A40A,PROD-1549CBB7,CUST-57285B54,5,Amazing!,Rating 5/5 - Excellent experience.,2023-12-08,134,False,1.0
REV-578DBAA1,PROD-9C21961B,CUST-C4C7775D,5,Good value,Rating 5/5 - Excellent experience.,2022-11-25,15,False,1.0
REV-254CDEA6,PROD-650F4B0B,CUST-A896B42C,5,Decent,Rating 5/5 - Excellent experience.,2023-01-02,26,False,1.0
REV-68FD2471,PROD-9756BEA9,CUST-6321198B,5,Good value,Rating 5/5 - Excellent experience.,2022-04-11,141,True,1.0
REV-EE5751EF,PROD-34963288,CUST-FB62895C,5,Love it,Rating 5/5 - Excellent experience.,2021-07-29,88,True,1.0
REV-6F37276B,PROD-C1559F59,CUST-08616EA2,4,Great product!,Rating 4/5 - Excellent experience.,2021-11-18,105,True,0.5
REV-BA534942,PROD-06DFF244,CUST-8DF31C03,3,Great product!,Rating 3/5 - Average experience.,2023-01-19,147,True,0.0
REV-3B6B704D,PROD-12B5E00D,CUST-E2F9B580,5,Excellent quality,Rating 5/5 - Excellent experience.,2023-11-25,136,True,1.0
REV-41B47D12,PROD-A97FA7F2,CUST-A69BBF3A,4,Could be better,Rating 4/5 - Excellent experience.,2024-10-31,46,True,0.5
REV-D1DB1A5A,PROD-A73745A8,CUST-13587D1E,3,Perfect,Rating 3/5 - Average experience.,2022-04-06,146,True,0.0
REV-9382290A,PROD-6C304D52,CUST-736BA264,4,Good value,Rating 4/5 - Excellent experience.,2022-10-12,69,True,0.5
REV-8BC99807,PROD-143EC8AB,CUST-3D232073,5,Perfect,Rating 5/5 - Excellent experience.,2023-11-22,76,True,1.0
REV-6F2F726F,PROD-9BF59F52,CUST-DB0CF515,4,Perfect,Rating 4/5 - Excellent experience.,2022-09-27,19,False,0.5
REV-9BD43C03,PROD-E8DF0AF9,CUST-B89419C9,4,Great product!,Rating 4/5 - Excellent experience.,2023-07-25,12,True,0.5
REV-2255F9A5,PROD-8CDC0B0A,CUST-2440B79B,5,Great product!,Rating 5/5 - Excellent experience.,2021-06-27,30,False,1.0
REV-8C3B0816,PROD-83010660,CUST-FC01400C,4,Highly recommend,Rating 4/5 - Excellent experience.,2023-10-25,124,True,0.5
REV-FE40FAAC,PROD-58B0BDF1,CUST-4D09507B,5,Excellent quality,Rating 5/5 - Excellent experience.,2021-06-24,124,True,1.0
REV-41A960D0,PROD-9AECB7E6,CUST-FD9BAAD2,5,Great product!,Rating 5/5 - Excellent experience.,2023-06-22,65,False,1.0
REV-B30831C6,PROD-47CEBFDC,CUST-72B71AAA,5,Perfect,Rating 5/5 - Excellent experience.,2024-02-12,142,False,1.0
REV-0B27ED8F,PROD-BFBE6188,CUST-A0EF06B8,5,Great product!,Rating 5/5 - Excellent experience.,2023-01-14,59,True,1.0
REV-6EA6A006,PROD-4D9D3666,CUST-F62A5849,5,Highly recommend,Rating 5/5 - Excellent experience.,2024-06-10,103,True,1.0
REV-72FE3866,PROD-5681B6B0,CUST-694802E0,5,Could be better,Rating 5/5 - Excellent experience.,2023-10-31,25,False,1.0
REV-031F7094,PROD-368D9A56,CUST-4C1DAA2F,5,Decent,Rating 5/5 - Excellent experience.,2022-07-01,147,True,1.0
REV-114A0FEE,PROD-224FA142,CUST-D16A7F63,2,Excellent quality,Rating 2/5 - Disappointing.,2022-07-02,62,False,-0.5
REV-C046C048,PROD-755504D1,CUST-050126DE,5,Love it,Rating 5/5 - Excellent experience.,2022-05-06,28,False,1.0
REV-FB0553E4,PROD-AF006C8C,CUST-A16E4E15,3,Love it,Rating 3/5 - Average experience.,2021-06-26,32,True,0.0
REV-60787E06,PROD-5953721D,CUST-B9A7226D,1,Excellent quality,Rating 1/5 - Disappointing.,2022-12-21,37,True,-1.0
REV-B0930BC1,PROD-C00B12ED,CUST-7837AC83,3,Excellent quality,Rating 3/5 - Average experience.,2022-10-08,57,False,0.0
REV-EC8C0DA8,PROD-135A6F75,CUST-D6242173,3,Not as expected,Rating 3/5 - Average experience.,2022-12-10,149,True,0.0
REV-228EE69E,PROD-EA0551D9,CUST-CDD5D16D,3,Amazing!,Rating 3/5 - Average experience.,2024-12-04,97,True,0.0
REV-C5A4D6B1,PROD-1389FFBC,CUST-D221705E,5,Highly recommend,Rating 5/5 - Excellent experience.,2022-02-01,106,True,1.0
REV-A7590353,PROD-D10F64A1,CUST-9CE739F5,5,Decent,Rating 5/5 - Excellent experience.,2024-07-02,2,False,1.0
REV-1CD408CC,PROD-376BDBCA,CUST-193653F3,4,Not as expected,Rating 4/5 - Excellent experience.,2024-06-15,132,False,0.5
REV-AAFF0D9D,PROD-04252B99,CUST-24761E4F,1,Decent,Rating 1/5 - Disappointing.,2024-07-06,136,True,-1.0
REV-34FD8E33,PROD-33C547C4,CUST-C2299A67,5,Great product!,Rating 5/5 - Excellent experience.,2023-02-22,114,False,1.0
REV-FAA3F64D,PROD-26C77702,CUST-2E3BD877,1,Decent,Rating 1/5 - Disappointing.,2021-09-10,8,False,-1.0
REV-109DAC8F,PROD-9BF59F52,CUST-502589B0,4,Excellent quality,Rating 4/5 - Excellent experience.,2022-01-06,140,True,0.5
REV-1C0412E4,PROD-D06264A2,CUST-F3A0D8D0,5,Not as expected,Rating 5/5 - Excellent experience.,2024-10-24,81,True,1.0
REV-7A51E69B,PROD-83010660,CUST-062D4EF7,5,Decent,Rating 5/5 - Excellent experience.,2021-11-06,3,True,1.0
REV-FFF3E94B,PROD-2464671E,CUST-8E0BD175,5,Love it,Rating 5/5 - Excellent experience.,2024-06-09,7,True,1.0
REV-4A0304BE,PROD-A240092D,CUST-62CD416C,5,Great product!,Rating 5/5 - Excellent experience.,2022-07-20,31,True,1.0
REV-2F2C21E7,PROD-5C520AD4,CUST-F44891F6,3,Could be better,Rating 3/5 - Average experience.,2024-11-04,115,True,0.0
REV-B873FDD6,PROD-4D7F3CB2,CUST-8B0ACBDF,3,Amazing!,Rating 3/5 - Average experience.,2022-08-22,1,True,0.0
REV-306D49CB,PROD-183C791B,CUST-42C24DBC,5,Highly recommend,Rating 5/5 - Excellent experience.,2024-10-24,72,True,1.0
REV-37396E79,PROD-F67B58D1,CUST-EABF9D2A,3,Highly recommend,Rating 3/5 - Average experience.,2023-01-17,51,True,0.0
REV-CF8A717D,PROD-C8EAEFDC,CUST-172A3646,4,Love it,Rating 4/5 - Excellent experience.,2023-08-22,57,False,0.5
REV-4EB9B6ED,PROD-A1B65234,CUST-A1DF686C,1,Not as expected,Rating 1/5 - Disappointing.,2024-02-21,73,False,-1.0
REV-253A1007,PROD-18544AC4,CUST-889C0F88,3,Excellent quality,Rating 3/5 - Average experience.,2024-07-04,78,False,0.0
REV-9151F5B8,PROD-E2BCEC6A,CUST-4C5BAC28,5,Amazing!,Rating 5/5 - Excellent experience.,2023-03-05,72,False,1.0
REV-29D0D5F1,PROD-8505C7BD,CUST-AF18E4CD,5,Decent,Rating 5/5 - Excellent experience.,2021-04-04,142,True,1.0
REV-CA13C803,PROD-34E64CDD,CUST-C7509F2D,5,Perfect,Rating 5/5 - Excellent experience.,2023-11-08,79,True,1.0
REV-B72361BB,PROD-0A2ABA22,CUST-B537D7A5,1,Excellent quality,Rating 1/5 - Disappointing.,2024-11-15,11,False,-1.0
REV-C9E83A17,PROD-B3E77C18,CUST-3939DBAE,2,Love it,Rating 2/5 - Disappointing.,2021-05-17,92,True,-0.5
REV-6260F881,PROD-32424786,CUST-D19C55F2,5,Amazing!,Rating 5/5 - Excellent experience.,2021-12-13,71,True,1.0
REV-2D183C40,PROD-B0B91340,CUST-34418DAB,4,Good value,Rating 4/5 - Excellent experience.,2022-08-24,1,False,0.5
REV-B1286E12,PROD-8D26D1A2,CUST-7D9AB63E,4,Good value,Rating 4/5 - Excellent experience.,2022-10-13,88,True,0.5
REV-673C6500,PROD-F985E957,CUST-32CE1911,4,Love it,Rating 4/5 - Excellent experience.,2024-08-09,106,True,0.5
REV-D0C2A7C8,PROD-D42E8472,CUST-9A66561F,4,Good value,Rating 4/5 - Excellent experience.,2024-02-08,79,True,0.5
REV-4A090B76,PROD-0833D3B6,CUST-1F5CB13F,5,Perfect,Rating 5/5 - Excellent experience.,2024-06-08,15,True,1.0
REV-199B0DB2,PROD-9756BEA9,CUST-05B42191,2,Excellent quality,Rating 2/5 - Disappointing.,2021-11-30,45,True,-0.5
REV-83FD6C3D,PROD-A240092D,CUST-D4BBF1A1,5,Amazing!,Rating 5/5 - Excellent experience.,2023-03-24,39,False,1.0
REV-0A8A1237,PROD-165B9260,CUST-95C99994,5,Could be better,Rating 5/5 - Excellent experience.,2023-09-11,131,False,1.0
REV-C9820538,PROD-A7F02CD9,CUST-2C4457D4,5,Perfect,Rating 5/5 - Excellent experience.,2023-04-23,94,True,1.0
REV-0E0FEE69,PROD-FE86532C,CUST-AD52EA44,3,Highly recommend,Rating 3/5 - Average experience.,2021-06-30,78,True,0.0
REV-4B9D8886,PROD-F4EAD736,CUST-1ECD7088,5,Good value,Rating 5/5 - Excellent experience.,2023-06-16,10,True,1.0
REV-C8DB6888,PROD-858AB4F9,CUST-F7FF2B1A,5,Not as expected,Rating 5/5 - Excellent experience.,2023-12-19,107,True,1.0
REV-C8B58CE1,PROD-4D812C50,CUST-A09042F9,5,Great product!,Rating 5/5 - Excellent experience.,2021-10-10,64,True,1.0
REV-9B37B12A,PROD-DFECEA9E,CUST-B1FD9BFB,5,Good value,Rating 5/5 - Excellent experience.,2022-08-01,141,True,1.0
REV-C49962B1,PROD-30886F93,CUST-2FAE6F1E,5,Great product!,Rating 5/5 - Excellent experience.,2022-10-18,67,True,1.0
REV-BE7CC049,PROD-F0DD6B49,CUST-1357B7F0,5,Amazing!,Rating 5/5 - Excellent experience.,2021-02-19,59,False,1.0
REV-CA918151,PROD-44132944,CUST-1044EB6B,5,Good value,Rating 5/5 - Excellent experience.,2024-02-20,84,True,1.0
REV-7CC75936,PROD-23B0C382,CUST-26DF8DEE,5,Good value,Rating 5/5 - Excellent experience.,2023-08-21,138,True,1.0
REV-BA60A50C,PROD-794B3EF1,CUST-E697DEE1,3,Amazing!,Rating 3/5 - Average experience.,2024-07-19,89,True,0.0
REV-BA0527C6,PROD-C3195557,CUST-E94B44CA,5,Perfect,Rating 5/5 - Excellent experience.,2024-04-25,144,True,1.0
REV-574AB48C,PROD-95938A6B,CUST-2EC8F8FB,4,Not as expected,Rating 4/5 - Excellent experience.,2022-11-11,135,True,0.5
REV-4BCEDCFE,PROD-699D3C65,CUST-CE838E88,5,Could be better,Rating 5/5 - Excellent experience.,2021-08-13,100,True,1.0
REV-ED9BBACF,PROD-63AA3D47,CUST-7F5BECCD,4,Perfect,Rating 4/5 - Excellent experience.,2022-06-20,64,True,0.5
REV-D2C25B60,PROD-8B7AE5AC,CUST-4E1DAC00,4,Decent,Rating 4/5 - Excellent experience.,2021-09-26,103,False,0.5
REV-675B34D6,PROD-F00C99E7,CUST-55D907A6,3,Great product!,Rating 3/5 - Average experience.,2021-07-27,104,False,0.0
REV-57D90502,PROD-79148E04,CUST-0B4F6F31,2,Good value,Rating 2/5 - Disappointing.,2023-03-30,0,True,-0.5
REV-0378C108,PROD-D2EA1399,CUST-5508D354,5,Not as expected,Rating 5/5 - Excellent experience.,2024-08-20,47,True,1.0
REV-D6BA31FC,PROD-A99B0544,CUST-4B65B81D,3,Love it,Rating 3/5 - Average experience.,2021-12-26,116,True,0.0
REV-5A63F4C7,PROD-2003C0BF,CUST-928ACAC3,1,Good value,Rating 1/5 - Disappointing.,2023-06-25,31,True,-1.0
REV-CE7FAA5A,PROD-7ED9AAC4,CUST-FC40EBB9,5,Great product!,Rating 5/5 - Excellent experience.,2021-07-31,149,False,1.0
REV-A6725A3D,PROD-88351525,CUST-130743EA,4,Highly recommend,Rating 4/5 - Excellent experience.,2023-06-02,67,True,0.5
REV-78606E9F,PROD-68BEF712,CUST-282326CF,5,Could be better,Rating 5/5 - Excellent experience.,2023-11-07,14,True,1.0
REV-D4FA5C39,PROD-6CA464CB,CUST-629B772E,3,Good value,Rating 3/5 - Average experience.,2021-04-08,100,True,0.0
REV-516981EE,PROD-B0B91340,CUST-AA3F2CC2,5,Decent,Rating 5/5 - Excellent experience.,2021-06-21,127,False,1.0
REV-05FA2BF9,PROD-462CD125,CUST-DAA06E20,5,Perfect,Rating 5/5 - Excellent experience.,2021-06-10,15,False,1.0
REV-CB41854A,PROD-0A3F0E4F,CUST-748C8206,4,Not as expected,Rating 4/5 - Excellent experience.,2022-05-26,16,True,0.5
REV-DEDD3C4E,PROD-4122A71F,CUST-11E2A567,5,Good value,Rating 5/5 - Excellent experience.,2022-05-09,33,True,1.0
REV-DC2FEC1A,PROD-44132944,CUST-E51AA39E,5,Love it,Rating 5/5 - Excellent experience.,2024-08-06,144,True,1.0
REV-BB37EF16,PROD-F00C99E7,CUST-FFFC96C0,4,Great product!,Rating 4/5 - Excellent experience.,2022-12-15,145,False,0.5
REV-6956408F,PROD-A84415F4,CUST-0AD3607D,1,Good value,Rating 1/5 - Disappointing.,2024-10-29,117,True,-1.0
REV-47CD32F6,PROD-34E64CDD,CUST-763C3C83,5,Love it,Rating 5/5 - Excellent experience.,2023-08-19,29,True,1.0
REV-7B9EF152,PROD-249EB7BB,CUST-DCF7B663,4,Perfect,Rating 4/5 - Excellent experience.,2021-01-02,16,True,0.5
REV-3A1A167E,PROD-8D1DF671,CUST-48599CB4,4,Not as expected,Rating 4/5 - Excellent experience.,2021-07-20,6,True,0.5
REV-433165AE,PROD-BD3F5057,CUST-13208F52,4,Highly recommend,Rating 4/5 - Excellent experience.,2022-03-25,79,False,0.5
REV-D7D43098,PROD-E4C3CC81,CUST-9D4BB359,4,Good value,Rating 4/5 - Excellent experience.,2022-09-11,90,True,0.5
REV-F1C36B95,PROD-C72A2A20,CUST-11C71D72,5,Decent,Rating 5/5 - Excellent experience.,2022-08-22,19,False,1.0
REV-121DA7EF,PROD-8782D85D,CUST-8CAC3A9C,5,Good value,Rating 5/5 - Excellent experience.,2024-08-01,44,False,1.0
REV-B56CA2D3,PROD-F67B58D1,CUST-8DB68033,2,Excellent quality,Rating 2/5 - Disappointing.,2024-12-08,125,True,-0.5
REV-55FCA2F0,PROD-78ED3560,CUST-A34D9DC0,5,Good value,Rating 5/5 - Excellent experience.,2021-02-26,108,True,1.0
REV-F46C8C53,PROD-6C304D52,CUST-A02179E3,1,Perfect,Rating 1/5 - Disappointing.,2022-08-07,70,False,-1.0
REV-0363912A,PROD-17FD477B,CUST-791A2C87,4,Love it,Rating 4/5 - Excellent experience.,2021-06-12,67,True,0.5
REV-9CF310D5,PROD-B1FF585E,CUST-F670EAE8,5,Good value,Rating 5/5 - Excellent experience.,2022-04-12,76,True,1.0
REV-60346D0B,PROD-C3195557,CUST-02699D04,4,Excellent quality,Rating 4/5 - Excellent experience.,2024-02-17,88,False,0.5
REV-AC3EE4B0,PROD-CAF57F6C,CUST-5514EABB,4,Great product!,Rating 4/5 - Excellent experience.,2023-10-15,144,True,0.5
REV-AAC79515,PROD-BC1590FC,CUST-13587D1E,4,Could be better,Rating 4/5 - Excellent experience.,2021-08-13,139,True,0.5
REV-B113DE51,PROD-F00C99E7,CUST-A013D4B0,1,Decent,Rating 1/5 - Disappointing.,2022-12-25,44,True,-1.0
REV-636213E2,PROD-4546E90F,CUST-50F6C5D9,5,Great product!,Rating 5/5 - Excellent experience.,2022-10-14,116,True,1.0
REV-E9D12F5E,PROD-E98DE2FC,CUST-9311AB5A,5,Love it,Rating 5/5 - Excellent experience.,2024-07-26,134,False,1.0
REV-0A54785C,PROD-A815F12D,CUST-30947080,5,Decent,Rating 5/5 - Excellent experience.,2021-01-12,2,True,1.0
