order_id,customer_id,order_date,status,shipping_method,shipping_cost,discount_amount,tax_amount,total_amount,currency,channel,net_revenue
ORD-FD69F881,CUST-8E46495B,2022-05-26 14:27:50,PROCESSING,Standard,4.99,0.0,1081.42,14604.19,USD,marketplace,14599.2
ORD-1A1C6DA0,CUST-876B5C03,2024-01-27 16:13:46,COMPLETED,Overnight,0.0,902.81,650.02,8775.33,USD,mobile_app,7872.52
ORD-B1A39E3C,CUST-1A09BFAC,2023-06-27 03:40:39,COMPLETED,Standard,4.99,731.96,1112.58,15024.84,USD,email_campaign,14287.89
ORD-095C7A4D,CUST-B4C4371C,2022-10-01 11:09:31,CANCELLED,Standard,0.0,177.88,128.07,1728.96,USD,social,1551.08
ORD-4742C898,CUST-A5400478,2023-05-31 21:24:59,REFUNDED,Standard,0.0,289.61,440.2,5942.71,USD,marketplace,5653.1
ORD-A755D941,CUST-43C60366,2022-05-17 09:04:45,PENDING,Click & Collect,0.0,0.0,16.79,226.63,USD,social,226.63
ORD-93F4B696,CUST-494B3D78,2021-12-09 11:04:39,SHIPPED,Overnight,0.0,0.0,429.81,5802.49,USD,web,5802.49
ORD-5873404F,CUST-01220187,2023-01-27 23:11:20,COMPLETED,Overnight,14.99,0.0,1150.74,15550.03,USD,email_campaign,15535.04
ORD-F3AC9E83,CUST-CD990BE9,2021-01-13 10:22:07,CANCELLED,Overnight,4.99,0.0,1617.29,21838.35,USD,marketplace,21833.36
ORD-C959C53F,CUST-9B2347DC,2021-07-31 09:25:56,REFUNDED,Free Shipping,4.99,243.67,370.38,5005.14,USD,mobile_app,4756.48
ORD-2135E059,CUST-8AB903CD,2022-07-20 03:02:55,REFUNDED,Free Shipping,14.99,1011.13,728.01,9843.15,USD,email_campaign,8817.03
ORD-789476E6,CUST-F3CD1DCA,2022-06-27 02:36:02,COMPLETED,Click & Collect,14.99,609.22,926.01,12516.08,USD,email_campaign,11891.87
ORD-8E6407B0,CUST-8DE74E40,2024-03-24 20:39:43,PROCESSING,Click & Collect,9.99,738.89,1123.11,15172.0,USD,social,14423.12
ORD-66C61976,CUST-29B1B354,2022-10-07 21:01:42,CANCELLED,Free Shipping,14.99,425.98,647.48,8756.0,USD,web,8315.03
ORD-2AEC7CF6,CUST-7CF73DA1,2024-10-24 00:41:01,PENDING,Free Shipping,4.99,0.0,864.5,11675.8,USD,email_campaign,11670.81
ORD-12551206,CUST-8306CADC,2024-09-09 05:36:49,PENDING,Express,0.0,1069.66,770.16,10397.14,USD,web,9327.48
ORD-2C39603D,CUST-F7D8BF05,2021-06-13 06:56:39,REFUNDED,Free Shipping,9.99,0.0,85.68,1166.63,USD,social,1156.64
ORD-0D47D1EB,CUST-A2BDF204,2024-01-18 15:56:23,PENDING,Overnight,0.0,492.33,354.47,4785.39,USD,email_campaign,4293.06
ORD-68765908,CUST-C78B6C3E,2022-10-21 00:43:43,SHIPPED,Standard,0.0,421.29,303.32,4094.88,USD,email_campaign,3673.59
ORD-B4902690,CUST-48A357C3,2021-10-07 19:18:29,PROCESSING,Overnight,0.0,0.0,892.65,12050.74,USD,social,12050.74
ORD-11E288DB,CUST-B6FADA00,2021-12-11 06:48:47,PENDING,Overnight,9.99,0.0,149.47,2027.81,USD,marketplace,2017.82
ORD-12BCA8E7,CUST-12FD0FA5,2024-06-21 09:50:03,PROCESSING,Express,14.99,0.0,1210.13,16351.73,USD,marketplace,16336.74
ORD-7430BC9B,CUST-CBBB6395,2023-06-07 01:53:29,PENDING,Standard,14.99,1630.71,1174.11,15865.51,USD,web,14219.81
ORD-56984435,CUST-4D2089F1,2024-07-08 18:39:16,COMPLETED,Free Shipping,0.0,0.0,601.13,8115.31,USD,mobile_app,8115.31
ORD-CD9093C9,CUST-CE707DEA,2024-07-05 08:51:27,COMPLETED,Free Shipping,4.99,1871.03,1347.14,18191.42,USD,marketplace,16315.4
ORD-8CA09BFE,CUST-D96A251D,2022-01-04 08:06:30,CANCELLED,Express,14.99,50.19,76.29,1044.92,USD,email_campaign,979.74
ORD-BDEEAE25,CUST-81EEFE93,2021-10-06 07:55:16,COMPLETED,Express,14.99,0.0,631.49,8540.12,USD,social,8525.13
ORD-E681AF2F,CUST-1BBC362F,2023-11-11 08:30:07,COMPLETED,Overnight,0.0,0.0,762.25,10290.33,USD,mobile_app,10290.33
ORD-BF02C107,CUST-AC7079ED,2024-10-31 01:40:11,SHIPPED,Standard,4.99,0.0,385.47,5208.8,USD,email_campaign,5203.81
ORD-232F31D4,CUST-82C9BD51,2023-09-21 10:03:13,SHIPPED,Free Shipping,14.99,0.0,733.95,9923.34,USD,marketplace,9908.35
ORD-3563CDC2,CUST-26E37A08,2023-12-17 13:21:35,COMPLETED,Free Shipping,9.99,716.83,516.12,6977.55,USD,marketplace,6250.73
ORD-574BC16D,CUST-E235CA9A,2022-02-06 09:34:42,PROCESSING,Free Shipping,14.99,0.0,284.8,3859.77,USD,email_campaign,3844.78
ORD-BFC59605,CUST-F23AEE66,2022-08-16 19:44:56,PROCESSING,Free Shipping,0.0,0.0,941.35,12708.28,USD,marketplace,12708.28
ORD-6C2C3937,CUST-444B666D,2024-02-11 01:27:06,CANCELLED,Click & Collect,9.99,454.62,327.33,4428.9,USD,social,3964.29
ORD-68C5F239,CUST-26219647,2024-01-15 05:53:43,COMPLETED,Click & Collect,9.99,0.0,253.42,3431.13,USD,social,3421.14
ORD-2942D407,CUST-5EF83480,2024-11-01 09:26:33,CANCELLED,Express,9.99,0.0,829.74,11211.45,USD,email_campaign,11201.46
ORD-E226A071,CUST-A4C939D0,2024-03-18 19:17:49,CANCELLED,Standard,0.0,1339.07,964.13,13015.74,USD,mobile_app,11676.67
ORD-092B2C74,CUST-EB797C1A,2022-02-13 02:06:44,COMPLETED,Free Shipping,0.0,0.0,664.67,8973.01,USD,mobile_app,8973.01
ORD-E3500D63,CUST-2ECCE2E3,2023-11-12 13:37:32,COMPLETED,Free Shipping,9.99,52.89,80.39,1095.3,USD,web,1032.42
ORD-0D7DB689,CUST-DD11D228,2021-08-19 00:27:20,SHIPPED,Free Shipping,0.0,718.9,517.6,6987.65,USD,social,6268.75
ORD-49A9504D,CUST-68CFA3A6,2023-06-03 09:20:31,SHIPPED,Free Shipping,14.99,636.38,458.2,6200.63,USD,marketplace,5549.26
ORD-941E700B,CUST-46767CD5,2024-08-18 20:44:01,COMPLETED,Free Shipping,9.99,168.02,255.39,3457.7,USD,social,3279.69
ORD-07EBD04F,CUST-7F651365,2024-12-25 21:09:19,COMPLETED,Overnight,14.99,504.47,766.79,10366.67,USD,web,9847.21
ORD-8F8EE92D,CUST-36FF6396,2023-04-10 01:23:42,COMPLETED,Click & Collect,14.99,648.25,466.74,6316.0,USD,social,5652.76
ORD-E13AFCF3,CUST-D43F4715,2022-05-20 12:12:21,COMPLETED,Free Shipping,9.99,870.99,1323.91,17882.72,USD,marketplace,17001.74
ORD-C41E7CF3,CUST-07BF2C33,2021-05-22 23:07:43,REFUNDED,Express,0.0,0.0,5.2,70.22,USD,social,70.22
ORD-EF0FB062,CUST-D26F46DC,2022-12-09 00:39:40,COMPLETED,Express,9.99,0.0,78.93,1075.6,USD,mobile_app,1065.61
ORD-EA8824FB,CUST-57849F5C,2022-06-19 06:13:42,COMPLETED,Free Shipping,0.0,633.04,962.21,12989.88,USD,web,12356.84
ORD-01198007,CUST-2B827FA2,2022-02-27 06:07:43,PENDING,Click & Collect,0.0,687.28,494.84,6680.38,USD,web,5993.1
ORD-91BD195A,CUST-5B81A073,2021-11-23 21:39:05,COMPLETED,Overnight,0.0,556.25,400.5,5406.78,USD,email_campaign,4850.53
ORD-98E0F32F,CUST-FBDAA8DA,2021-04-02 13:04:41,COMPLETED,Standard,4.99,0.0,762.68,10301.13,USD,email_campaign,10296.14
ORD-40DE0B50,CUST-D43F4715,2021-08-21 17:50:31,SHIPPED,Standard,4.99,0.0,429.98,5809.71,USD,email_campaign,5804.72
ORD-FE0DE47C,CUST-ED9C2D50,2024-05-19 23:30:53,PROCESSING,Standard,4.99,1134.6,816.91,11033.27,USD,mobile_app,9893.68
ORD-AD4CC96E,CUST-028FC6FA,2022-01-20 07:07:20,SHIPPED,Express,9.99,0.0,643.04,8691.03,USD,email_campaign,8681.04
ORD-3AE32609,CUST-1AEE844E,2023-09-03 03:16:15,REFUNDED,Overnight,0.0,6.41,4.62,62.33,USD,web,55.92
ORD-58420FEF,CUST-9C3EBAEE,2024-11-20 15:26:05,SHIPPED,Click & Collect,14.99,0.0,570.35,7714.74,USD,marketplace,7699.75
ORD-C8EF0D37,CUST-79A27336,2021-08-17 17:41:09,COMPLETED,Standard,4.99,398.33,605.46,8178.66,USD,email_campaign,7775.34
ORD-08FF2532,CUST-B66872BA,2022-08-18 14:49:03,REFUNDED,Free Shipping,9.99,902.78,1372.23,18535.1,USD,web,17622.33
ORD-B5398FE3,CUST-5473BCF3,2021-11-23 09:58:28,COMPLETED,Express,0.0,0.0,1093.7,14764.99,USD,social,14764.99
ORD-68E9E515,CUST-D6A9FA2D,2022-06-16 19:24:22,COMPLETED,Standard,0.0,256.16,389.36,5256.42,USD,web,5000.26
ORD-AA55708D,CUST-58C25756,2024-07-26 15:04:32,COMPLETED,Free Shipping,4.99,0.0,593.8,8021.3,USD,email_campaign,8016.31
ORD-7DCADB49,CUST-3309DFB5,2023-08-03 04:15:19,CANCELLED,Click & Collect,0.0,0.0,1158.84,15644.34,USD,marketplace,15644.34
ORD-EF236F89,CUST-F4D30006,2021-04-17 13:10:33,COMPLETED,Express,4.99,390.3,593.26,8013.94,USD,social,7618.65
ORD-925F6763,CUST-AFCDDA14,2022-06-05 08:04:03,SHIPPED,Click & Collect,0.0,0.0,130.57,1762.65,USD,mobile_app,1762.65
ORD-12722772,CUST-E94B44CA,2024-10-29 10:52:17,COMPLETED,Free Shipping,4.99,328.72,499.66,6750.4,USD,social,6416.69
ORD-CAE923FA,CUST-6F351084,2024-11-05 08:06:46,PROCESSING,Click & Collect,0.0,0.0,424.15,5726.03,USD,email_campaign,5726.03
ORD-7926AFE8,CUST-7E8A00DF,2021-02-10 13:20:23,PROCESSING,Standard,0.0,209.89,319.03,4306.88,USD,web,4096.99
ORD-B7614C25,CUST-5BFAECF9,2021-12-19 14:25:29,COMPLETED,Free Shipping,0.0,336.89,512.08,6913.04,USD,social,6576.15
ORD-3F52F70B,CUST-37310D58,2022-06-24 00:54:57,REFUNDED,Standard,9.99,0.0,89.73,1221.38,USD,web,1211.39
ORD-838C54EE,CUST-F0E4FD8D,2024-06-06 08:49:39,SHIPPED,Standard,4.99,0.0,1004.45,13565.1,USD,email_campaign,13560.11
ORD-76E34E3C,CUST-EAD4D690,2021-05-02 02:50:58,PENDING,Overnight,9.99,70.6,107.32,1458.76,USD,mobile_app,1378.17
ORD-E18BD04B,CUST-7565EFDF,2024-09-10 01:25:58,CANCELLED,Click & Collect,4.99,1286.95,926.6,12514.11,USD,email_campaign,11222.17
ORD-8BCA3FDE,CUST-108F1A77,2022-06-23 08:50:36,CANCELLED,Standard,9.99,0.0,165.27,2241.09,USD,web,2231.1
ORD-BF36C9D2,CUST-756DC7F0,2021-11-11 21:11:51,COMPLETED,Standard,4.99,122.32,185.93,2515.08,USD,email_campaign,2387.77
ORD-0E4597CE,CUST-7443F9B9,2022-04-28 02:24:15,CANCELLED,Click & Collect,0.0,739.22,1123.62,15168.82,USD,mobile_app,14429.6
ORD-FB3A6DC6,CUST-E2EDC377,2023-06-24 04:17:32,COMPLETED,Standard,14.99,0.0,368.12,4984.55,USD,web,4969.56
ORD-C4D972C8,CUST-458C595D,2022-01-18 11:04:33,SHIPPED,Free Shipping,9.99,0.0,824.59,11141.93,USD,mobile_app,11131.94
ORD-14926292,CUST-E8C66B66,2021-04-26 17:43:12,CANCELLED,Overnight,9.99,0.0,684.22,9246.9,USD,mobile_app,9236.91
ORD-00DA833A,CUST-BA5CC424,2024-07-10 18:21:51,PENDING,Overnight,9.99,0.0,1140.86,15411.57,USD,mobile_app,15401.58
ORD-95C122B2,CUST-5883F296,2021-09-29 21:09:13,SHIPPED,Overnight,9.99,598.65,909.95,12294.35,USD,social,11685.71
ORD-15515A55,CUST-473E7513,2021-07-14 06:15:30,COMPLETED,Standard,0.0,744.82,536.27,7239.61,USD,email_campaign,6494.79
ORD-39FEDA6D,CUST-D3FF6894,2021-09-24 20:54:10,SHIPPED,Free Shipping,4.99,496.05,357.15,4826.54,USD,mobile_app,4325.5
ORD-A4BD9B5C,CUST-B6E301FC,2024-02-01 11:39:40,COMPLETED,Click & Collect,4.99,1070.67,770.88,10411.93,USD,marketplace,9336.27
ORD-BDCF3D62,CUST-88BAEA4C,2023-03-31 20:02:36,SHIPPED,Overnight,9.99,133.28,95.96,1305.47,USD,mobile_app,1162.2
ORD-27FEA727,CUST-607C18D1,2023-06-26 00:54:58,REFUNDED,Click & Collect,9.99,0.0,394.9,5341.13,USD,social,5331.14
ORD-1D413AC0,CUST-A3CBEAFF,2021-06-29 16:27:29,COMPLETED,Overnight,9.99,736.44,1119.38,15121.65,USD,marketplace,14375.22
ORD-78D50362,CUST-94AD4884,2024-06-30 18:03:33,COMPLETED,Express,0.0,614.84,442.68,5976.2,USD,web,5361.36
ORD-5BBFC406,CUST-E89F2460,2024-09-02 18:02:34,COMPLETED,Overnight,9.99,0.0,154.96,2101.94,USD,social,2091.95
ORD-A31E508D,CUST-078D2986,2021-12-31 06:29:13,PROCESSING,Free Shipping,4.99,0.0,345.43,4668.25,USD,web,4663.26
ORD-83E98996,CUST-947CC88C,2023-03-24 18:51:07,COMPLETED,Overnight,9.99,0.0,1353.75,18285.61,USD,marketplace,18275.62
ORD-7559182C,CUST-01ECD837,2021-04-17 03:14:28,PROCESSING,Free Shipping,0.0,0.0,662.8,8947.81,USD,web,8947.81
ORD-0389FBCD,CUST-F75A9A7D,2022-04-28 18:44:46,COMPLETED,Express,14.99,294.8,448.09,6064.26,USD,social,5754.47
ORD-4E94B17F,CUST-9F96A239,2022-04-23 12:42:33,PENDING,Click & Collect,0.0,0.0,721.22,9736.49,USD,web,9736.49
ORD-4D03C9D3,CUST-B055A654,2022-07-04 09:19:19,SHIPPED,Free Shipping,9.99,434.88,313.11,4237.02,USD,marketplace,3792.15
ORD-E7761303,CUST-034CC1E7,2021-02-27 04:11:12,CANCELLED,Overnight,0.0,0.0,296.01,3996.15,USD,social,3996.15
ORD-1EB2F75D,CUST-5BDB7A48,2022-09-23 05:05:45,CANCELLED,Overnight,4.99,0.0,1128.85,15244.43,USD,marketplace,15239.44
ORD-9C455487,CUST-39D75418,2024-12-09 05:33:13,COMPLETED,Free Shipping,0.0,1036.72,746.44,10076.88,USD,marketplace,9040.16
ORD-6E44CC9A,CUST-1ECD7088,2021-12-31 10:19:06,PENDING,Standard,14.99,230.9,350.97,4753.13,USD,marketplace,4507.24
ORD-D3E3D02D,CUST-3CA213D9,2021-06-03 02:10:55,PENDING,Express,0.0,0.0,1100.12,14851.68,USD,marketplace,14851.68
ORD-576ED13F,CUST-60392C68,2022-11-15 13:33:13,REFUNDED,Standard,0.0,283.02,203.78,2750.97,USD,web,2467.95
ORD-88164B4C,CUST-C8B9A5AF,2021-04-22 16:13:51,COMPLETED,Express,0.0,0.0,293.56,3963.01,USD,web,3963.01
ORD-3875DB52,CUST-3FC40388,2023-07-06 10:12:34,COMPLETED,Overnight,14.99,656.98,998.61,13496.25,USD,email_campaign,12824.28
ORD-EA1D0DDD,CUST-F702A4FD,2021-09-30 20:18:17,COMPLETED,Free Shipping,0.0,307.16,221.15,2985.54,USD,mobile_app,2678.38
ORD-C84BF298,CUST-04EC087F,2022-04-21 09:02:19,COMPLETED,Overnight,0.0,496.82,755.16,10194.66,USD,mobile_app,9697.84
ORD-4A7DCAC6,CUST-D0CE07CE,2023-11-08 14:21:16,COMPLETED,Express,0.0,0.0,648.02,8748.21,USD,web,8748.21
ORD-B32917D4,CUST-A83C65BE,2024-06-18 14:17:40,COMPLETED,Standard,4.99,179.95,273.52,3697.48,USD,mobile_app,3512.54
ORD-6EAC9615,CUST-E327E876,2023-04-20 13:49:23,COMPLETED,Express,0.0,0.0,1143.42,15436.16,USD,email_campaign,15436.16
ORD-9E287509,CUST-2383C09E,2022-03-20 08:11:16,REFUNDED,Free Shipping,4.99,0.0,831.99,11236.85,USD,web,11231.86
ORD-F3D4F528,CUST-5C61A5A5,2022-05-28 11:29:00,REFUNDED,Overnight,9.99,1144.54,824.07,11134.91,USD,mobile_app,9980.38
ORD-AD075C31,CUST-8108B955,2022-02-01 04:20:09,REFUNDED,Express,0.0,422.34,641.96,8666.41,USD,mobile_app,8244.07
ORD-DA5D19E2,CUST-C1C5F24E,2024-08-10 18:00:01,COMPLETED,Click & Collect,14.99,0.0,90.46,1236.21,USD,social,1221.22
ORD-C878B7EB,CUST-DACE849C,2021-07-05 21:21:44,REFUNDED,Express,9.99,0.0,295.36,3997.41,USD,marketplace,3987.42
ORD-B069A53E,CUST-F44891F6,2024-03-14 17:00:05,COMPLETED,Standard,14.99,0.0,454.51,6150.84,USD,email_campaign,6135.85
ORD-73316C31,CUST-DC9C37C0,2022-03-11 21:32:18,COMPLETED,Click & Collect,4.99,0.0,311.15,4205.54,USD,mobile_app,4200.55
ORD-6E9BF654,CUST-5C377C03,2021-11-21 23:22:07,PENDING,Standard,4.99,0.0,11.38,158.67,USD,email_campaign,153.68
ORD-3306B511,CUST-65C25FC1,2021-11-25 20:04:20,COMPLETED,Express,4.99,703.6,1069.47,14442.85,USD,email_campaign,13734.26
ORD-F955B101,CUST-1869AD8A,2023-11-28 04:08:15,PENDING,Overnight,9.99,289.01,439.29,5940.44,USD,email_campaign,5641.44
ORD-E57A06A3,CUST-1AA58071,2021-10-14 19:20:39,PENDING,Express,9.99,0.0,402.62,5445.35,USD,email_campaign,5435.36
ORD-4DC2C39B,CUST-D4F446F9,2023-07-01 15:19:18,PENDING,Click & Collect,0.0,0.0,97.84,1320.88,USD,mobile_app,1320.88
ORD-9C047308,CUST-12CADB66,2022-01-10 12:06:58,CANCELLED,Standard,0.0,2093.93,1507.63,20352.95,USD,mobile_app,18259.02
ORD-42529BFC,CUST-C1283A1A,2022-12-14 13:34:46,PROCESSING,Express,14.99,0.0,38.93,540.59,USD,marketplace,525.6
ORD-B86DA73C,CUST-599E0D5F,2022-02-13 19:06:17,SHIPPED,Overnight,4.99,932.85,1417.93,19147.07,USD,web,18209.23
ORD-212478B7,CUST-CDDFE317,2022-05-24 21:52:37,COMPLETED,Overnight,0.0,145.69,221.46,2989.65,USD,web,2843.96
ORD-37DB64A1,CUST-6FB01C11,2022-11-16 20:16:50,SHIPPED,Standard,0.0,0.0,60.56,817.55,USD,marketplace,817.55
ORD-9EC2844E,CUST-A3ED9779,2024-12-01 19:12:04,COMPLETED,Free Shipping,0.0,335.84,510.48,6891.48,USD,marketplace,6555.64
ORD-58B67C02,CUST-1A0F971E,2024-02-26 08:50:28,COMPLETED,Free Shipping,4.99,0.0,1239.49,16738.12,USD,email_campaign,16733.13
ORD-D779CA7A,CUST-B0F25D0E,2023-06-21 05:58:20,COMPLETED,Click & Collect,4.99,759.4,546.77,7386.38,USD,web,6621.99
ORD-7815BADE,CUST-355BF0F0,2021-09-06 08:02:01,CANCELLED,Overnight,9.99,1054.01,758.88,10254.93,USD,social,9190.93
ORD-611D290E,CUST-5DD94F71,2022-08-02 15:24:04,REFUNDED,Standard,0.0,665.75,479.34,6471.11,USD,email_campaign,5805.36
ORD-29EEDE1F,CUST-D0AF431E,2021-10-13 17:20:30,COMPLETED,Overnight,14.99,649.47,987.19,13342.02,USD,email_campaign,12677.56
ORD-A5517ACE,CUST-064C5110,2024-08-18 12:23:30,PROCESSING,Click & Collect,0.0,654.44,471.19,6361.11,USD,social,5706.67
ORD-181C0B35,CUST-93B3826B,2024-11-06 13:41:44,REFUNDED,Free Shipping,0.0,743.75,535.5,7229.22,USD,social,6485.47
ORD-AF53F954,CUST-65B2E726,2024-06-03 05:42:35,COMPLETED,Click & Collect,0.0,33.73,24.29,327.86,USD,email_campaign,294.13
ORD-2710BF8E,CUST-6D54B5E7,2021-11-17 18:35:28,COMPLETED,Click & Collect,9.99,287.59,207.06,2805.33,USD,mobile_app,2507.75
ORD-A613B290,CUST-74372DD4,2022-03-04 01:17:00,REFUNDED,Free Shipping,0.0,1190.95,857.48,11575.98,USD,social,10385.03
ORD-D4FB3179,CUST-505BECDE,2024-04-13 21:29:00,COMPLETED,Express,0.0,0.0,858.65,11591.79,USD,marketplace,11591.79
ORD-E02CA1EF,CUST-F219CC51,2024-08-03 01:21:57,SHIPPED,Express,14.99,0.0,707.96,9572.46,USD,email_campaign,9557.47
ORD-1F2995AC,CUST-A6D3A0C2,2024-10-16 11:57:01,REFUNDED,Standard,0.0,773.72,1176.05,15876.73,USD,mobile_app,15103.01
ORD-1BC6E1A0,CUST-167A6021,2021-11-10 02:24:17,SHIPPED,Click & Collect,14.99,1861.28,1340.12,18106.63,USD,mobile_app,16230.36
ORD-A101B283,CUST-56156640,2022-10-28 20:17:46,CANCELLED,Click & Collect,14.99,0.0,2393.62,32328.92,USD,marketplace,32313.93
ORD-A09507DF,CUST-10FC1092,2023-11-18 15:53:07,PENDING,Overnight,0.0,65.01,98.81,1333.98,USD,marketplace,1268.97
ORD-80BF1F35,CUST-4722CEE1,2021-03-15 10:50:03,SHIPPED,Standard,0.0,0.0,1359.62,18354.86,USD,social,18354.86
ORD-771AB79F,CUST-EF631F78,2024-01-02 02:50:09,PROCESSING,Free Shipping,9.99,495.86,357.02,4829.7,USD,mobile_app,4323.85
ORD-A653D4CB,CUST-DA96033D,2023-01-31 07:16:34,COMPLETED,Click & Collect,0.0,0.0,412.64,5570.59,USD,web,5570.59
ORD-4FFF3403,CUST-55472004,2021-08-21 11:43:38,COMPLETED,Express,0.0,494.74,356.21,4808.83,USD,marketplace,4314.09
ORD-207DAEAE,CUST-90289A0E,2023-12-06 05:06:35,COMPLETED,Free Shipping,14.99,0.0,1117.94,15107.12,USD,marketplace,15092.13
ORD-C5223CA5,CUST-83C2A1E5,2021-12-11 02:24:40,COMPLETED,Express,0.0,0.0,901.95,12176.37,USD,mobile_app,12176.37
ORD-BC56072E,CUST-3E801432,2023-10-23 10:31:08,COMPLETED,Express,14.99,529.16,380.99,5158.38,USD,marketplace,4614.23
ORD-35E74AE6,CUST-954A542A,2021-01-23 19:27:53,REFUNDED,Standard,0.0,268.3,407.81,5505.46,USD,social,5237.16
ORD-36E91321,CUST-505BECDE,2024-09-11 22:39:00,COMPLETED,Click & Collect,0.0,0.0,904.15,12205.99,USD,social,12205.99
ORD-61AB4A54,CUST-45BF8618,2024-12-24 05:19:49,PROCESSING,Free Shipping,14.99,0.0,495.21,6700.33,USD,web,6685.34
ORD-A154450A,CUST-801BC274,2022-06-28 19:58:12,REFUNDED,Express,0.0,575.28,874.43,11804.8,USD,marketplace,11229.52
ORD-1C96107A,CUST-AA91F73F,2024-10-31 02:54:07,SHIPPED,Click & Collect,0.0,420.4,639.01,8626.61,USD,social,8206.21
ORD-774B5056,CUST-24761E4F,2024-05-16 02:50:53,PROCESSING,Free Shipping,4.99,474.58,721.36,9743.31,USD,email_campaign,9263.74
ORD-76758661,CUST-88BAEA4C,2024-11-13 04:03:23,COMPLETED,Express,0.0,0.0,305.15,4119.57,USD,social,4119.57
ORD-2E454036,CUST-D1810443,2021-06-23 17:06:50,PROCESSING,Overnight,0.0,0.0,979.49,13223.06,USD,email_campaign,13223.06
ORD-5E3A250D,CUST-3C2FBDD4,2021-03-14 14:13:38,PENDING,Free Shipping,4.99,0.0,97.67,1323.49,USD,marketplace,1318.5
ORD-E14E7F70,CUST-AAB3340E,2021-02-01 22:18:22,PROCESSING,Standard,0.0,0.0,356.8,4816.84,USD,web,4816.84
ORD-47836AD9,CUST-CC4A2366,2022-12-11 13:58:44,REFUNDED,Express,0.0,0.0,983.69,13279.77,USD,email_campaign,13279.77
ORD-E2745D14,CUST-4C1735CC,2023-06-25 17:09:32,SHIPPED,Free Shipping,14.99,700.95,1065.45,14398.57,USD,marketplace,13682.63
ORD-2F93B8A5,CUST-DD11D228,2024-02-01 14:21:42,COMPLETED,Standard,0.0,0.0,830.53,11212.19,USD,mobile_app,11212.19
ORD-FFB68A26,CUST-2C833997,2023-05-03 01:24:10,PENDING,Standard,14.99,526.06,378.76,5128.26,USD,social,4587.21
ORD-DDB77D88,CUST-495DA22E,2021-04-20 06:04:14,REFUNDED,Click & Collect,9.99,586.98,422.62,5715.41,USD,web,5118.44
ORD-AF9DDE54,CUST-700A438C,2021-10-09 06:11:18,REFUNDED,Express,14.99,264.54,190.47,2586.33,USD,marketplace,2306.8
ORD-1374B52A,CUST-7CB39605,2022-05-16 23:48:32,COMPLETED,Free Shipping,0.0,0.0,1269.43,17137.33,USD,social,17137.33
ORD-D796FE5D,CUST-CEFEEAAE,2023-02-24 09:30:15,REFUNDED,Free Shipping,4.99,0.0,519.8,7022.32,USD,social,7017.33
ORD-45CA5F6D,CUST-5A7F94C9,2023-06-01 04:02:09,CANCELLED,Click & Collect,4.99,0.0,237.4,3209.94,USD,mobile_app,3204.95
ORD-A3EBA075,CUST-9CFD9789,2021-05-14 13:04:39,COMPLETED,Free Shipping,9.99,0.0,663.69,8969.81,USD,mobile_app,8959.82
ORD-3021212E,CUST-DACA090F,2023-09-17 13:55:01,PENDING,Express,9.99,0.0,43.14,592.41,USD,web,582.42
ORD-27BE724B,CUST-D9F3DB77,2024-08-24 18:38:54,REFUNDED,Click & Collect,4.99,1203.94,866.83,11707.24,USD,marketplace,10498.31
ORD-130F7044,CUST-3629C982,2022-07-12 13:00:48,PENDING,Free Shipping,0.0,0.0,961.35,12978.26,USD,web,12978.26
ORD-60EC9EF9,CUST-629CFE91,2022-12-07 14:45:25,REFUNDED,Click & Collect,0.0,0.0,726.6,9809.04,USD,web,9809.04
ORD-5B3B102B,CUST-9011E324,2021-02-09 09:50:51,SHIPPED,Standard,9.99,75.34,114.52,1555.95,USD,web,1470.62
ORD-FCAE0F8C,CUST-C7FC7B37,2021-06-14 13:56:27,COMPLETED,Express,4.99,0.0,462.04,6242.55,USD,mobile_app,6237.56
ORD-975E6321,CUST-DCC95126,2023-04-13 14:26:13,PROCESSING,Standard,0.0,0.0,366.72,4950.72,USD,social,4950.72
ORD-1A58C147,CUST-70F87B60,2021-06-15 03:48:23,COMPLETED,Standard,14.99,0.0,933.94,12623.15,USD,social,12608.16
ORD-59393C1C,CUST-5B484E39,2023-10-24 15:12:16,PROCESSING,Overnight,14.99,733.41,528.05,7143.72,USD,mobile_app,6395.32
ORD-8833A749,CUST-D1B3FE13,2022-03-03 22:54:06,PENDING,Overnight,0.0,521.68,792.95,10704.79,USD,email_campaign,10183.11
ORD-6B474C64,CUST-704A099B,2023-04-05 06:57:07,COMPLETED,Standard,14.99,973.51,700.93,9477.54,USD,web,8489.04
ORD-D9D88037,CUST-D80A71ED,2023-07-27 09:13:51,COMPLETED,Click & Collect,4.99,627.47,953.75,12880.65,USD,marketplace,12248.19
ORD-62FB3D14,CUST-3C3560A6,2023-04-13 00:57:29,PENDING,Free Shipping,0.0,0.0,646.36,8725.91,USD,social,8725.91
ORD-AE19CEF0,CUST-2CBFA10E,2024-12-22 18:55:12,COMPLETED,Overnight,9.99,652.32,469.67,6350.58,USD,marketplace,5688.27
ORD-C2BD9814,CUST-A6C93F1A,2023-03-16 04:44:40,PENDING,Overnight,0.0,0.0,375.84,5073.89,USD,email_campaign,5073.89
ORD-1D9E89D4,CUST-AEB435C0,2021-11-16 05:22:54,COMPLETED,Overnight,0.0,660.6,475.63,6421.06,USD,web,5760.46
